iteration,num_frames,time_in_s,species_id,size,age,stagnation,fitness,adjusted_fitness
0,73472,0.0014698505401611328,1,200,0,0,,
1,154912,5.1560022830963135,1,200,1,1,-109.8978001085848,0.45100050387692464
2,254608,11.346494674682617,1,200,2,1,-108.63785321941668,0.33226056505637336
3,342489,16.938425540924072,1,200,3,1,-106.16693537129599,0.3291555054502026
4,444911,23.373671531677246,1,200,4,2,-108.00987394481417,0.41816717580693513
5,538025,29.177364587783813,1,200,5,3,-106.78684058977743,0.5938253101837562
