#{"t_start": 1620066727.7317874, "env_id": "BipedalWalker-v3"}
r,l,t
-118.185401,76,0.309416
-99.730688,1600,5.336282
-94.463846,1600,10.199669
-107.461019,80,10.454296
-114.200027,1600,15.357285
-101.57444,75,15.578245
-104.725412,90,15.844108
-109.040878,82,16.078959
-144.61752,574,17.827908
-117.992773,511,19.341383
-101.990876,59,19.530868
-99.209813,72,19.751966
-101.29817,61,19.940201
-101.917423,65,20.138911
-120.471329,94,20.449165
-107.643495,47,20.596459
-119.679223,91,20.877258
-106.253802,48,21.027517
-105.083106,74,21.310999
-103.950433,48,21.471973
-99.355732,60,21.658679
-130.601886,470,23.090729
-103.086333,55,23.279864
-102.930124,53,23.442761
-103.426107,43,23.588745
-104.3671,48,23.745563
-102.873984,46,23.881265
-103.776632,52,24.040386
-103.278898,51,24.216301
-106.465139,42,24.35782
-100.026595,66,24.564204
-107.794452,55,24.742605
-106.837803,43,24.887639
-104.112279,50,25.043551
-100.254367,69,25.256539
-102.809207,63,25.459719
-106.224263,51,25.623569
-103.89088,59,25.82227
-105.968312,62,26.016023
-110.072204,59,26.202906
-107.28232,57,26.390951
-105.491938,61,26.577928
-106.453257,45,26.737143
-102.786868,57,26.926597
-103.513637,66,27.165009
-104.379501,39,27.291603
-103.179673,42,27.442549
-100.849688,67,27.651623
-101.452326,55,27.833125
-107.311794,54,28.001433
-103.476506,53,28.164911
-103.219455,45,28.306852
-102.456572,43,28.44258
-103.009344,49,28.592866
-103.5561,40,28.72927
-101.343153,47,28.890879
-100.55529,147,29.369791
-101.627133,75,29.61757
-116.626951,95,29.913834
-122.755349,382,31.139171
-111.159963,241,31.901642
-104.688165,55,32.072931
-106.806787,43,32.201303
-101.57896,75,32.441976
-102.742081,46,32.612024
-101.08865,68,32.82782
-102.204983,72,33.054701
-105.290971,53,33.228179
-106.174115,43,33.373935
-104.590932,39,33.500838
-103.363548,41,33.631601
-102.018449,58,33.819136
-106.119036,49,33.975414
-104.40069,46,34.128263
-108.234332,48,34.279328
-103.217689,54,34.446599
-104.106642,63,34.661565
-104.564875,43,34.794691
-103.842623,71,35.010644
-106.842844,57,35.23018
-103.730132,60,35.42539
-102.277091,50,35.597226
-97.880143,74,35.825444
-98.091573,66,36.036142
-102.28485,62,36.230651
-100.364679,58,36.407018
-103.414623,64,36.613671
-99.466739,71,36.825907
-102.819689,66,37.025484
-182.434308,1277,40.863199
-131.674176,551,42.763499
-103.019652,52,42.937825
-104.331564,45,43.104059
-102.305414,82,43.352468
-102.934045,62,43.563227
-99.090327,59,43.761508
-101.451344,71,43.984941
-99.201936,65,44.183485
-122.448231,1600,49.353513
-103.463668,76,49.585575
-103.753733,87,49.834508
-135.446598,735,52.047039
-105.407653,58,52.219878
-102.299477,66,52.422945
-104.866333,45,52.5665
-103.87754,45,52.713182
-101.789238,47,52.865206
-104.383809,51,53.031445
-103.56471,51,53.228149
-105.026884,66,53.445585
-102.149946,56,53.630719
-100.23731,68,53.836637
-101.592235,46,53.983821
-102.774695,71,54.247084
-104.113227,42,54.410078
-104.524655,68,54.633126
-105.615252,39,54.767154
-98.004746,83,55.04658
-97.673593,78,55.332433
-97.541841,100,55.642404
-102.792194,53,55.815178
-100.843101,65,56.020492
-104.157855,44,56.179953
-101.918613,52,56.370541
-102.424585,50,56.568371
-100.828523,62,56.814339
-101.092655,56,57.011668
-105.19579,37,57.133784
-103.969804,95,57.510836
-100.121503,59,57.760185
-108.593018,54,57.989605
-99.386105,73,58.246978
-102.939716,55,58.447072
-104.398421,58,58.658695
-101.001826,109,59.089137
-103.388545,57,59.344267
-102.37966,46,59.495144
-101.362019,63,59.748728
-103.494948,50,59.958567
-103.008631,46,60.155764
-101.293359,54,60.397583
-105.395509,43,60.570922
-102.610717,47,60.73892
-114.802497,86,61.07765
-104.883564,49,61.27253
-105.555063,39,61.431987
